timestamp,amount,merchant,location,device,is_fraud
2025-01-07 04:56:11,119.46,Amazon,WA,Desktop,0
2025-01-18 08:05:27,25.33,Amazon,CA,Mobile,0
2025-01-16 22:47:53,54.92,eBay,CA,Desktop,0
2025-01-28 01:43:01,26.76,BestBuy,CA,Mobile,0
2025-01-28 15:39:40,11.49,BestBuy,FL,Mobile,0
2025-01-19 05:03:26,79.44,Amazon,NY,Mobile,0
2025-01-22 16:00:07,4.47,eBay,WA,Desktop,0
2025-01-06 17:23:33,110.47,eBay,CA,Mobile,0
2025-01-05 06:34:37,30.57,Amazon,NY,Tablet,0
2025-01-01 17:23:38,0.01,Walmart,NY,Tablet,0
2025-01-20 09:18:29,57.25,Amazon,FL,Desktop,0
2025-01-11 08:49:20,3.84,Walmart,WA,Mobile,0
2025-01-11 09:33:11,25.86,Amazon,WA,Tablet,0
2025-01-10 10:39:57,98.2,Walmart,CA,Desktop,0
2025-01-07 21:38:18,5.18,Walmart,CA,Desktop,0
2025-01-20 19:36:36,146.28,Amazon,NY,Desktop,0
2025-01-18 00:19:21,0.31,Walmart,WA,Desktop,0
2025-01-22 22:04:33,22.68,Target,WA,Desktop,0
2025-01-21 14:29:16,108.04,BestBuy,CA,Mobile,0
2025-01-29 01:59:07,30.42,eBay,TX,Mobile,0
2025-01-16 14:00:42,8.6,Walmart,NY,Mobile,0
2025-01-21 06:07:06,35.73,Walmart,WA,Mobile,0
2025-01-24 13:08:41,25.22,eBay,FL,Desktop,0
2025-01-29 01:42:11,147.97,Walmart,FL,Desktop,0
2025-01-23 01:23:48,30.07,eBay,TX,Tablet,0
2025-01-08 15:06:52,124.45,Amazon,CA,Tablet,0
2025-01-06 20:12:32,177.96,Target,CA,Mobile,0
2025-01-26 18:21:53,45.51,Target,CA,Desktop,0
2025-01-24 12:10:06,192.59,BestBuy,FL,Tablet,0
2025-01-23 05:53:21,37.9,Walmart,CA,Tablet,0
2025-01-15 21:54:41,266.11,BestBuy,FL,Tablet,0
2025-01-29 13:45:18,7.48,Amazon,TX,Tablet,0
2025-01-04 19:39:27,92.93,Target,NY,Mobile,0
2025-01-05 10:10:04,54.47,Amazon,WA,Desktop,0
2025-01-21 07:06:03,39.24,Amazon,TX,Mobile,0
2025-01-22 04:20:59,80.13,Walmart,FL,Tablet,0
2025-01-01 01:22:18,97.35,Amazon,TX,Tablet,0
2025-01-22 07:54:41,0.35,Target,WA,Desktop,0
2025-01-29 16:44:37,14.61,BestBuy,NY,Desktop,0
2025-01-23 20:17:21,99.87,Target,WA,Mobile,0
2025-01-06 12:28:24,87.82,Walmart,FL,Desktop,0
2025-01-16 18:57:22,270.62,Target,WA,Mobile,0
2025-01-30 18:08:01,114.52,eBay,TX,Mobile,0
2025-01-06 21:24:19,240.9,BestBuy,CA,Tablet,1
2025-01-07 02:48:16,97.0,eBay,TX,Mobile,0
2025-01-08 22:38:31,28.31,eBay,FL,Tablet,0
2025-01-03 12:04:24,8.91,Walmart,NY,Mobile,0
2025-01-17 15:44:43,121.8,Amazon,WA,Mobile,0
2025-01-07 11:11:02,82.66,eBay,NY,Desktop,0
2025-01-10 04:29:31,3.95,Target,FL,Desktop,0
2025-01-25 09:57:48,35.71,Amazon,WA,Tablet,0
2025-01-22 03:24:44,251.35,Target,TX,Desktop,0
2025-01-07 21:27:37,55.52,Target,TX,Mobile,0
2025-01-19 22:25:49,45.35,Amazon,FL,Tablet,0
2025-01-15 23:14:19,48.95,Amazon,WA,Tablet,0
2025-01-15 00:14:34,18.74,Target,TX,Tablet,0
2025-01-10 02:40:16,36.8,Walmart,FL,Mobile,0
2025-01-04 02:33:16,36.94,BestBuy,FL,Desktop,0
2025-01-28 00:48:19,4.3,BestBuy,NY,Tablet,0
2025-01-25 02:45:17,116.73,Walmart,TX,Mobile,0
2025-01-01 02:27:47,43.1,Amazon,WA,Desktop,0
2025-01-24 23:04:48,138.16,Target,TX,Desktop,1
2025-01-12 02:49:40,151.96,BestBuy,TX,Tablet,0
2025-01-13 17:29:53,19.06,Target,TX,Mobile,0
2025-01-21 03:35:09,85.68,Walmart,FL,Desktop,0
2025-01-22 03:38:11,51.14,Target,CA,Mobile,0
2025-01-09 11:06:47,169.73,Walmart,CA,Desktop,0
2025-01-08 07:54:42,19.44,Amazon,NY,Tablet,0
2025-01-05 23:14:42,90.61,Walmart,TX,Tablet,0
2025-01-09 00:56:45,74.87,Walmart,CA,Desktop,0
2025-01-17 11:14:48,28.0,BestBuy,NY,Mobile,0
2025-01-02 20:19:14,11.75,Target,FL,Desktop,0
2025-01-28 05:32:47,84.36,BestBuy,TX,Mobile,0
2025-01-28 14:13:49,107.34,eBay,WA,Desktop,0
2025-01-30 13:06:00,30.34,Walmart,FL,Tablet,0
2025-01-29 11:03:12,82.81,eBay,NY,Mobile,0
2025-01-29 20:09:55,40.22,BestBuy,FL,Tablet,0
2025-01-19 21:36:33,99.92,Target,WA,Mobile,0
2025-01-02 12:39:03,17.77,BestBuy,FL,Desktop,0
2025-01-28 21:13:34,176.74,Target,NY,Tablet,0
2025-01-22 15:55:46,27.11,Target,WA,Tablet,0
2025-01-25 23:41:21,36.68,Amazon,WA,Mobile,0
2025-01-02 04:47:41,4.79,Walmart,FL,Mobile,0
2025-01-13 05:39:21,9.46,BestBuy,WA,Mobile,0
2025-01-29 20:21:23,58.03,Target,FL,Tablet,0
2025-01-23 17:34:40,24.91,BestBuy,TX,Desktop,0
2025-01-13 08:32:31,144.38,BestBuy,WA,Mobile,0
2025-01-10 20:04:39,1.18,Target,FL,Desktop,0
2025-01-19 06:20:34,38.13,eBay,TX,Mobile,1
2025-01-08 04:36:51,32.92,Walmart,WA,Desktop,0
2025-01-02 00:20:58,1.56,Walmart,TX,Mobile,0
2025-01-22 01:30:56,10.62,Amazon,WA,Desktop,0
2025-01-01 05:24:16,42.71,Amazon,NY,Tablet,0
2025-01-30 05:28:21,54.32,Amazon,NY,Mobile,0
2025-01-23 11:22:19,41.44,Walmart,FL,Mobile,0
2025-01-06 04:23:48,60.56,eBay,CA,Tablet,0
2025-01-29 21:17:54,72.34,Walmart,NY,Mobile,0
2025-01-30 20:48:12,0.8,Walmart,CA,Mobile,0
2025-01-09 06:22:13,49.9,Walmart,TX,Tablet,1
2025-01-01 21:28:39,264.83,Walmart,TX,Tablet,0
2025-01-04 23:11:51,58.56,eBay,CA,Desktop,0
2025-01-08 19:33:46,90.54,Amazon,FL,Tablet,0
2025-01-02 12:31:21,29.9,BestBuy,WA,Tablet,0
2025-01-08 17:13:55,118.97,Amazon,CA,Mobile,0
2025-01-11 07:18:34,118.6,Amazon,CA,Tablet,0
2025-01-24 07:37:22,58.93,BestBuy,CA,Mobile,0
2025-01-18 14:20:50,298.42,Walmart,CA,Tablet,0
2025-01-25 13:43:48,10.73,eBay,CA,Tablet,0
2025-01-07 15:05:48,1.37,eBay,FL,Desktop,0
2025-01-01 20:56:44,117.63,Amazon,NY,Tablet,0
2025-01-23 00:43:38,131.67,BestBuy,WA,Tablet,0
2025-01-05 16:56:14,10.25,Target,NY,Mobile,0
2025-01-15 18:56:30,24.69,Walmart,CA,Mobile,0
2025-01-07 18:00:34,1.42,Amazon,NY,Desktop,0
2025-01-13 13:15:29,27.77,eBay,FL,Tablet,0
2025-01-08 04:34:16,118.67,BestBuy,TX,Mobile,1
2025-01-11 19:53:33,58.38,BestBuy,NY,Tablet,0
2025-01-28 00:18:07,34.23,Amazon,WA,Desktop,0
2025-01-28 12:22:11,37.18,Target,FL,Mobile,0
2025-01-08 11:44:01,0.11,eBay,TX,Mobile,1
2025-01-16 13:03:27,28.51,Amazon,FL,Desktop,0
2025-01-10 19:56:32,83.18,Target,CA,Tablet,1
2025-01-05 01:02:24,292.57,BestBuy,TX,Mobile,1
2025-01-05 02:12:50,150.22,Walmart,WA,Mobile,0
2025-01-09 16:43:35,1.91,eBay,TX,Desktop,0
2025-01-18 17:59:57,183.06,eBay,WA,Desktop,0
2025-01-17 11:10:50,122.3,Target,CA,Desktop,0
2025-01-28 03:19:50,121.27,Amazon,WA,Tablet,1
2025-01-27 10:45:00,49.0,BestBuy,FL,Tablet,0
2025-01-18 02:08:37,40.6,Target,NY,Tablet,0
2025-01-04 13:07:54,28.87,Walmart,FL,Desktop,0
2025-01-05 20:51:40,5.44,Walmart,FL,Mobile,0
2025-01-29 05:11:57,20.73,Walmart,TX,Tablet,0
2025-01-26 18:47:38,22.65,Target,CA,Desktop,0
2025-01-18 13:22:46,52.94,BestBuy,NY,Tablet,0
2025-01-13 18:33:01,110.09,eBay,WA,Mobile,0
2025-01-01 07:17:04,51.37,Amazon,TX,Mobile,0
2025-01-07 13:34:13,4.77,eBay,CA,Desktop,0
2025-01-15 15:35:00,253.21,BestBuy,NY,Mobile,1
2025-01-22 12:35:50,228.79,eBay,FL,Desktop,0
2025-01-12 01:38:24,123.04,Target,CA,Desktop,0
2025-01-14 23:14:48,379.81,Walmart,CA,Desktop,0
2025-01-09 00:51:59,62.91,BestBuy,CA,Desktop,0
2025-01-15 04:58:04,263.25,BestBuy,FL,Mobile,0
2025-01-03 07:18:01,6.29,eBay,WA,Mobile,0
2025-01-19 00:12:46,36.42,Target,TX,Mobile,0
2025-01-17 16:00:23,20.43,eBay,WA,Mobile,0
2025-01-04 19:46:43,17.44,eBay,NY,Desktop,0
2025-01-04 10:41:31,12.14,BestBuy,TX,Desktop,0
2025-01-16 06:00:25,77.92,eBay,NY,Mobile,0
2025-01-04 17:56:26,121.61,Walmart,FL,Tablet,1
2025-01-02 00:07:11,69.08,eBay,WA,Tablet,0
2025-01-02 19:04:31,12.72,Walmart,CA,Tablet,0
2025-01-11 08:11:01,133.33,BestBuy,TX,Mobile,0
2025-01-10 15:14:12,80.84,Target,CA,Desktop,0
2025-01-27 04:28:30,39.3,Walmart,NY,Desktop,1
2025-01-06 17:32:29,89.7,Target,CA,Tablet,0
2025-01-19 11:55:08,24.08,Target,CA,Tablet,0
2025-01-27 22:02:57,33.87,Walmart,FL,Desktop,0
2025-01-26 08:31:19,199.58,BestBuy,FL,Tablet,0
2025-01-03 04:08:36,27.46,Amazon,WA,Tablet,0
2025-01-29 10:12:57,50.79,Target,NY,Desktop,0
2025-01-26 14:48:22,176.68,Target,FL,Tablet,0
2025-01-20 04:58:21,98.4,BestBuy,FL,Tablet,0
2025-01-12 10:00:26,5.14,BestBuy,WA,Mobile,0
2025-01-15 01:24:14,12.75,eBay,TX,Tablet,0
2025-01-25 15:45:22,0.63,BestBuy,WA,Mobile,0
2025-01-19 13:21:51,79.74,Target,CA,Desktop,0
2025-01-23 06:37:22,47.49,Walmart,CA,Mobile,0
2025-01-21 06:47:53,11.54,Amazon,FL,Desktop,0
2025-01-21 14:23:44,253.48,eBay,FL,Mobile,0
2025-01-29 20:40:08,60.34,Walmart,WA,Mobile,1
2025-01-26 23:15:01,22.15,Amazon,WA,Mobile,0
2025-01-15 04:33:29,55.55,Amazon,NY,Tablet,0
2025-01-03 01:12:02,91.06,Amazon,CA,Tablet,0
2025-01-18 11:58:49,6.34,Walmart,WA,Tablet,0
2025-01-26 19:25:34,25.69,eBay,TX,Tablet,0
2025-01-26 19:19:03,131.59,eBay,NY,Tablet,0
2025-01-09 08:32:29,49.25,Amazon,WA,Mobile,0
2025-01-15 08:50:56,63.27,Walmart,FL,Tablet,1
2025-01-01 05:13:39,45.37,Amazon,WA,Desktop,0
2025-01-08 07:15:08,3.59,BestBuy,FL,Mobile,0
2025-01-20 18:46:29,14.5,eBay,FL,Mobile,0
2025-01-14 11:33:58,47.18,Target,CA,Desktop,1
2025-01-17 05:40:51,18.78,Amazon,CA,Tablet,0
2025-01-20 07:28:05,4.1,BestBuy,WA,Desktop,0
2025-01-28 22:00:31,148.45,eBay,WA,Mobile,0
2025-01-01 04:19:10,317.88,Walmart,TX,Mobile,0
2025-01-01 00:15:10,126.06,eBay,NY,Mobile,0
2025-01-16 22:54:26,153.81,Walmart,NY,Desktop,0
2025-01-05 16:48:11,22.16,Walmart,WA,Tablet,0
2025-01-26 09:00:17,258.77,Amazon,CA,Mobile,0
2025-01-01 16:40:26,17.54,Amazon,TX,Tablet,0
2025-01-25 23:17:11,241.98,eBay,NY,Mobile,0
2025-01-11 19:43:11,421.03,BestBuy,WA,Tablet,0
2025-01-09 13:42:08,99.51,eBay,CA,Desktop,0
2025-01-01 23:44:42,317.67,Target,CA,Mobile,0
2025-01-18 15:10:29,67.43,Walmart,CA,Mobile,0
2025-01-05 15:01:07,24.04,Walmart,FL,Mobile,0
2025-01-20 20:46:42,45.96,Amazon,CA,Desktop,0
2025-01-30 08:30:02,72.03,BestBuy,WA,Desktop,0
2025-01-26 20:54:39,6.07,Amazon,TX,Tablet,0
2025-01-13 20:36:21,77.9,Target,WA,Desktop,0
2025-01-16 09:43:05,317.82,eBay,CA,Mobile,0
2025-01-05 12:52:31,16.87,eBay,TX,Tablet,0
2025-01-20 14:01:51,125.85,BestBuy,NY,Desktop,0
2025-01-18 23:08:24,190.79,Amazon,NY,Tablet,0
2025-01-24 05:52:57,230.17,Amazon,WA,Tablet,0
2025-01-07 05:14:24,257.78,Target,TX,Tablet,0
2025-01-22 18:16:48,58.96,eBay,WA,Mobile,0
2025-01-23 12:13:18,302.86,Amazon,TX,Mobile,0
2025-01-03 17:34:16,113.28,BestBuy,TX,Desktop,0
2025-01-14 00:54:10,14.11,eBay,WA,Mobile,0
2025-01-26 15:46:43,51.84,Target,TX,Tablet,0
2025-01-04 13:54:25,101.36,BestBuy,CA,Tablet,0
2025-01-04 02:38:56,22.73,Walmart,TX,Mobile,0
2025-01-21 03:55:16,81.87,Target,TX,Tablet,0
2025-01-07 17:44:58,87.87,BestBuy,WA,Mobile,0
2025-01-12 19:37:43,14.21,Amazon,NY,Tablet,1
2025-01-21 04:14:26,66.61,Walmart,FL,Desktop,0
2025-01-13 13:39:27,118.14,Target,TX,Desktop,0
2025-01-11 18:44:23,55.28,Amazon,FL,Mobile,0
2025-01-10 13:42:42,0.97,Walmart,TX,Mobile,0
2025-01-02 19:15:43,0.73,eBay,WA,Mobile,0
2025-01-15 06:15:13,35.33,Amazon,WA,Mobile,0
2025-01-16 07:34:14,208.51,BestBuy,TX,Mobile,0
2025-01-14 06:39:19,20.77,Target,WA,Tablet,0
2025-01-29 22:25:10,80.49,Walmart,WA,Desktop,0
2025-01-28 10:33:30,20.09,Amazon,TX,Tablet,0
2025-01-02 15:47:26,31.05,eBay,NY,Desktop,0
2025-01-18 06:43:02,150.73,Target,TX,Tablet,0
2025-01-02 17:35:30,104.41,Target,NY,Tablet,0
2025-01-15 08:46:15,8.02,Amazon,WA,Tablet,0
2025-01-01 22:11:31,44.79,eBay,NY,Mobile,0
2025-01-21 21:41:19,2.37,Walmart,WA,Desktop,0
2025-01-01 18:07:36,52.45,Amazon,NY,Mobile,0
2025-01-18 19:34:45,86.88,Walmart,NY,Mobile,0
2025-01-28 18:40:02,10.09,Target,TX,Tablet,0
2025-01-18 19:07:53,27.27,Walmart,NY,Desktop,0
2025-01-17 16:04:55,40.58,eBay,WA,Desktop,0
2025-01-16 20:52:02,201.59,BestBuy,TX,Desktop,0
2025-01-17 09:14:59,399.92,eBay,NY,Desktop,0
2025-01-19 17:05:20,3.68,Walmart,TX,Mobile,0
2025-01-26 19:59:07,114.51,Amazon,FL,Mobile,0
2025-01-22 14:58:42,37.18,Target,TX,Desktop,0
2025-01-28 13:45:24,39.87,BestBuy,FL,Mobile,0
2025-01-25 04:09:43,112.28,Amazon,FL,Desktop,0
2025-01-18 07:30:42,200.5,Amazon,TX,Mobile,0
2025-01-14 10:55:53,241.16,eBay,WA,Tablet,0
2025-01-27 04:07:24,68.85,Walmart,WA,Tablet,0
2025-01-08 09:23:14,35.34,eBay,WA,Desktop,0
2025-01-11 00:32:11,123.92,Walmart,CA,Desktop,0
2025-01-19 11:52:38,23.12,eBay,FL,Mobile,0
2025-01-26 16:08:45,66.42,Amazon,TX,Desktop,0
2025-01-04 06:38:56,35.53,Target,WA,Desktop,0
2025-01-19 09:29:39,85.52,Walmart,WA,Mobile,0
2025-01-16 09:35:40,22.0,BestBuy,TX,Desktop,0
2025-01-25 16:01:14,17.02,BestBuy,FL,Desktop,0
2025-01-15 15:47:51,200.32,Amazon,TX,Tablet,0
2025-01-11 14:46:11,8.59,eBay,CA,Tablet,0
2025-01-13 04:21:14,56.41,eBay,CA,Tablet,0
2025-01-27 10:18:52,19.96,Amazon,TX,Desktop,0
2025-01-05 08:00:22,3.18,BestBuy,FL,Mobile,0
2025-01-23 10:01:26,2.93,BestBuy,WA,Tablet,0
2025-01-24 19:21:00,15.41,eBay,CA,Desktop,0
2025-01-26 09:55:28,161.25,Walmart,CA,Tablet,0
2025-01-22 15:22:59,26.56,Target,FL,Mobile,0
2025-01-16 01:21:42,240.4,Walmart,CA,Mobile,0
2025-01-29 12:02:25,69.71,BestBuy,CA,Mobile,0
2025-01-29 18:03:36,45.9,Walmart,FL,Mobile,0
2025-01-10 16:41:51,69.42,Target,TX,Mobile,0
2025-01-10 09:42:55,58.17,Walmart,WA,Mobile,1
2025-01-25 17:04:59,113.76,Walmart,WA,Desktop,0
2025-01-09 12:59:54,26.56,Walmart,CA,Tablet,0
2025-01-02 13:37:20,34.84,Walmart,WA,Mobile,0
2025-01-29 12:38:22,179.62,Amazon,TX,Tablet,0
2025-01-30 07:32:18,234.18,BestBuy,CA,Tablet,0
2025-01-18 03:16:35,178.46,Target,WA,Desktop,0
2025-01-11 06:49:34,43.5,BestBuy,NY,Mobile,0
2025-01-01 13:19:16,121.26,Amazon,NY,Mobile,0
2025-01-03 19:22:47,51.75,Amazon,NY,Desktop,0
2025-01-19 00:07:14,55.06,Amazon,NY,Desktop,0
2025-01-26 10:23:28,18.32,Amazon,NY,Desktop,0
2025-01-27 13:34:15,71.55,Walmart,CA,Desktop,0
2025-01-10 13:12:41,16.48,BestBuy,FL,Desktop,0
2025-01-18 12:41:04,32.23,eBay,FL,Tablet,0
2025-01-26 13:17:44,154.5,Target,CA,Desktop,0
2025-01-21 16:03:16,18.56,Amazon,CA,Mobile,0
2025-01-04 22:55:07,5.91,BestBuy,TX,Mobile,0
2025-01-19 12:26:52,5.72,Amazon,FL,Desktop,0
2025-01-13 18:14:51,226.13,Amazon,NY,Desktop,0
2025-01-03 12:00:51,56.57,Amazon,CA,Desktop,0
2025-01-18 12:54:26,42.13,Amazon,NY,Desktop,0
2025-01-03 16:43:03,133.23,Amazon,FL,Desktop,0
2025-01-16 19:43:44,144.55,Target,WA,Mobile,0
2025-01-06 10:03:04,32.3,BestBuy,WA,Tablet,0
2025-01-19 15:44:46,94.63,Amazon,CA,Desktop,0
2025-01-15 06:05:33,117.97,Amazon,TX,Desktop,0
2025-01-25 14:18:17,85.06,Amazon,NY,Desktop,0
2025-01-06 12:50:33,13.15,Amazon,CA,Mobile,0
2025-01-08 03:54:43,166.92,Walmart,TX,Mobile,0
2025-01-04 05:48:58,61.96,Walmart,NY,Tablet,1
2025-01-11 00:28:40,26.56,eBay,FL,Tablet,0
2025-01-10 02:55:10,44.3,Amazon,WA,Tablet,0
2025-01-09 06:02:36,3.06,eBay,TX,Tablet,0
2025-01-25 22:40:34,10.95,Target,NY,Mobile,0
2025-01-16 17:22:04,116.04,eBay,CA,Tablet,0
2025-01-18 15:24:00,0.0,BestBuy,NY,Desktop,0
2025-01-15 16:54:32,43.11,Walmart,CA,Mobile,1
2025-01-05 05:51:44,59.14,Walmart,WA,Mobile,0
2025-01-16 17:21:06,4.49,Amazon,WA,Mobile,0
2025-01-07 05:28:33,289.19,Amazon,NY,Desktop,0
2025-01-22 07:34:16,20.51,Target,NY,Mobile,0
2025-01-24 21:27:14,29.02,Target,CA,Desktop,0
2025-01-11 15:16:28,28.99,BestBuy,CA,Tablet,0
2025-01-01 20:57:49,20.95,Amazon,TX,Mobile,0
2025-01-07 17:14:06,0.12,Amazon,TX,Desktop,0
2025-01-11 18:31:16,104.55,Target,TX,Mobile,0
2025-01-15 18:27:29,272.53,Target,NY,Tablet,1
2025-01-14 14:57:40,20.32,Target,TX,Mobile,0
2025-01-20 03:49:54,87.02,Walmart,NY,Tablet,0
2025-01-05 00:08:27,108.35,eBay,WA,Mobile,0
2025-01-11 22:33:59,150.93,eBay,FL,Desktop,0
2025-01-13 12:35:58,43.94,Amazon,WA,Tablet,0
2025-01-19 04:19:02,28.87,Walmart,NY,Mobile,0
2025-01-06 06:26:30,31.48,Target,NY,Tablet,0
2025-01-25 15:22:14,99.76,Amazon,FL,Tablet,0
2025-01-08 00:51:40,135.77,Walmart,CA,Desktop,0
2025-01-08 17:08:23,16.03,BestBuy,CA,Desktop,0
2025-01-09 18:46:45,37.08,Walmart,CA,Desktop,0
2025-01-29 11:53:08,185.77,Amazon,TX,Desktop,0
2025-01-10 04:08:59,131.48,eBay,CA,Tablet,0
2025-01-19 07:51:01,335.22,Target,TX,Tablet,0
2025-01-27 22:52:26,112.27,BestBuy,TX,Mobile,0
2025-01-22 06:22:14,39.96,Walmart,CA,Mobile,0
2025-01-16 10:08:35,71.45,Amazon,CA,Mobile,0
2025-01-09 19:23:18,86.54,Amazon,FL,Desktop,0
2025-01-10 12:17:17,6.54,Target,FL,Tablet,0
2025-01-05 20:26:32,62.91,Amazon,TX,Tablet,0
2025-01-15 10:16:06,98.84,Amazon,FL,Mobile,0
2025-01-09 17:57:34,14.65,Target,TX,Mobile,0
2025-01-07 11:35:16,121.36,BestBuy,NY,Tablet,0
2025-01-26 06:49:11,70.12,eBay,TX,Desktop,0
2025-01-25 13:54:14,243.29,eBay,TX,Mobile,0
2025-01-08 01:13:24,3.47,Walmart,FL,Mobile,1
2025-01-02 15:59:37,24.67,BestBuy,NY,Tablet,0
2025-01-19 19:53:07,73.61,Walmart,WA,Tablet,0
2025-01-10 01:40:42,28.14,eBay,WA,Mobile,0
2025-01-01 15:51:30,100.26,Target,WA,Mobile,0
2025-01-11 10:14:52,113.84,Amazon,NY,Desktop,0
2025-01-21 12:34:28,8.65,eBay,CA,Desktop,0
2025-01-25 11:58:04,57.7,BestBuy,NY,Desktop,0
2025-01-19 18:22:36,56.89,eBay,FL,Desktop,0
2025-01-09 17:24:55,36.87,BestBuy,TX,Mobile,0
2025-01-15 08:03:30,216.16,BestBuy,TX,Mobile,0
2025-01-24 10:41:27,140.59,BestBuy,FL,Mobile,0
2025-01-06 06:44:39,95.58,Walmart,FL,Desktop,0
2025-01-23 19:57:06,100.23,Target,TX,Mobile,0
2025-01-09 04:03:45,49.55,eBay,CA,Tablet,0
2025-01-02 07:03:17,203.06,Target,CA,Desktop,0
2025-01-07 14:29:08,94.89,Amazon,CA,Tablet,0
2025-01-25 11:27:30,104.45,eBay,FL,Desktop,0
2025-01-24 21:08:55,158.26,Target,TX,Mobile,0
2025-01-26 16:07:18,25.62,Target,TX,Desktop,0
2025-01-15 09:25:32,131.63,Amazon,TX,Tablet,1
2025-01-19 17:26:58,17.38,BestBuy,NY,Desktop,0
2025-01-29 14:53:29,33.89,eBay,NY,Tablet,0
2025-01-06 21:10:00,32.71,eBay,WA,Mobile,0
2025-01-24 13:32:10,307.27,Amazon,NY,Tablet,0
2025-01-29 08:51:31,155.33,BestBuy,CA,Mobile,0
2025-01-25 23:38:10,96.63,eBay,CA,Tablet,0
2025-01-17 13:28:26,103.88,eBay,CA,Mobile,0
2025-01-24 21:57:17,66.06,eBay,CA,Tablet,0
2025-01-26 15:45:06,235.13,BestBuy,WA,Mobile,0
2025-01-07 12:59:04,54.86,Amazon,CA,Mobile,0
2025-01-29 12:43:01,38.31,eBay,FL,Mobile,0
2025-01-21 09:53:12,14.24,Target,FL,Tablet,0
2025-01-02 12:41:05,123.42,BestBuy,FL,Tablet,0
2025-01-27 01:44:13,106.07,Walmart,NY,Mobile,0
2025-01-03 22:38:22,38.81,Amazon,TX,Desktop,0
2025-01-22 18:16:10,2.04,Target,WA,Mobile,1
2025-01-25 21:21:45,146.11,eBay,FL,Desktop,0
2025-01-30 01:48:30,0.92,Walmart,FL,Mobile,0
2025-01-18 16:19:15,97.31,Amazon,CA,Tablet,0
2025-01-12 03:58:38,281.21,BestBuy,FL,Desktop,0
2025-01-28 11:56:29,46.05,Walmart,CA,Tablet,0
2025-01-13 06:05:19,21.43,Walmart,CA,Desktop,1
2025-01-23 16:50:32,97.63,Target,TX,Desktop,0
2025-01-07 17:38:42,135.92,Amazon,NY,Desktop,0
2025-01-22 02:37:36,63.25,Target,CA,Desktop,0
2025-01-19 15:40:15,272.99,Target,CA,Tablet,0
2025-01-01 04:09:07,4.24,eBay,TX,Desktop,0
2025-01-04 19:08:13,56.22,BestBuy,CA,Mobile,0
2025-01-19 12:03:07,101.4,Walmart,WA,Mobile,0
2025-01-17 00:23:29,158.81,Amazon,NY,Desktop,0
2025-01-24 21:29:56,15.8,BestBuy,WA,Tablet,0
2025-01-10 11:20:42,128.76,BestBuy,FL,Tablet,0
2025-01-25 11:29:16,64.36,Amazon,NY,Desktop,0
2025-01-01 10:32:05,40.41,BestBuy,FL,Tablet,0
2025-01-25 01:51:19,11.3,eBay,CA,Tablet,0
2025-01-28 09:45:03,160.37,BestBuy,TX,Tablet,0
2025-01-10 22:51:53,13.69,eBay,WA,Desktop,0
2025-01-10 16:47:42,29.66,Walmart,FL,Mobile,0
2025-01-13 15:20:37,27.4,Walmart,CA,Mobile,0
2025-01-15 11:13:13,164.09,Target,WA,Mobile,0
2025-01-02 04:51:43,89.35,eBay,WA,Mobile,0
2025-01-10 06:23:14,127.44,Walmart,FL,Mobile,0
2025-01-04 22:24:18,23.06,BestBuy,CA,Tablet,0
2025-01-09 09:30:57,78.44,Amazon,TX,Tablet,0
2025-01-15 13:10:36,67.84,Amazon,FL,Tablet,0
2025-01-02 01:44:17,143.1,eBay,WA,Desktop,0
2025-01-07 13:58:33,189.23,Target,WA,Tablet,0
2025-01-10 09:11:30,0.98,BestBuy,NY,Mobile,0
2025-01-29 14:32:38,89.67,eBay,CA,Tablet,0
2025-01-12 05:28:39,4.26,Amazon,NY,Mobile,0
2025-01-09 12:11:34,63.68,eBay,TX,Tablet,0
2025-01-06 16:16:20,27.13,BestBuy,FL,Mobile,0
2025-01-07 06:59:19,29.31,Walmart,WA,Tablet,1
2025-01-24 00:44:00,34.83,BestBuy,CA,Mobile,0
2025-01-14 23:51:45,77.68,Walmart,WA,Mobile,0
2025-01-05 05:49:24,32.52,Walmart,NY,Desktop,0
2025-01-14 21:36:41,105.55,Walmart,NY,Tablet,0
2025-01-04 09:15:51,41.47,eBay,FL,Mobile,0
2025-01-23 02:33:45,5.66,Amazon,CA,Tablet,0
2025-01-27 22:26:39,122.51,eBay,CA,Mobile,0
2025-01-15 19:24:41,26.92,Amazon,FL,Desktop,0
2025-01-04 05:19:10,45.36,BestBuy,NY,Desktop,0
2025-01-17 09:55:54,92.53,Target,NY,Desktop,0
2025-01-11 02:07:04,32.33,BestBuy,NY,Desktop,0
2025-01-10 12:59:33,4.66,eBay,WA,Mobile,0
2025-01-22 16:53:07,37.46,eBay,TX,Tablet,0
2025-01-28 01:24:38,231.24,Amazon,NY,Desktop,0
2025-01-18 15:58:19,82.12,eBay,TX,Desktop,0
2025-01-09 01:00:07,89.05,Walmart,TX,Desktop,0
2025-01-25 01:37:29,80.04,eBay,CA,Tablet,0
2025-01-27 10:26:29,17.75,Amazon,FL,Mobile,0
2025-01-26 05:03:29,43.35,Amazon,WA,Mobile,0
2025-01-13 00:10:17,111.2,Walmart,TX,Mobile,0
2025-01-29 05:00:38,8.55,Amazon,WA,Mobile,0
2025-01-19 17:17:17,26.04,Target,CA,Tablet,0
2025-01-13 09:26:44,25.87,BestBuy,NY,Tablet,0
